event_type,event_payload
player_rolls_dice,"{""gameId"": 67, ""playerId"": 5, ""roll"": 4}"
game_started,"{""gameId"": 68}"
player_joins_game,"{""gameId"": 68, ""playerId"": 3}"
player_joins_game,"{""gameId"": 68, ""playerId"": 19}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 19, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 68, ""playerId"": 3, ""roll"": 4}"
game_started,"{""gameId"": 69}"
player_joins_game,"{""gameId"": 69, ""playerId"": 10}"
player_joins_game,"{""gameId"": 69, ""playerId"": 11}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 11, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 69, ""playerId"": 10, ""roll"": 3}"
game_started,"{""gameId"": 70}"
player_joins_game,"{""gameId"": 70, ""playerId"": 8}"
player_joins_game,"{""gameId"": 70, ""playerId"": 18}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 8, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 70, ""playerId"": 18, ""roll"": 6}"
game_started,"{""gameId"": 71}"
player_joins_game,"{""gameId"": 71, ""playerId"": 5}"
player_joins_game,"{""gameId"": 71, ""playerId"": 20}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 20, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 71, ""playerId"": 5, ""roll"": 6}"
game_started,"{""gameId"": 72}"
player_joins_game,"{""gameId"": 72, ""playerId"": 6}"
player_joins_game,"{""gameId"": 72, ""playerId"": 18}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 6, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 72, ""playerId"": 18, ""roll"": 6}"
game_started,"{""gameId"": 73}"
player_joins_game,"{""gameId"": 73, ""playerId"": 3}"
player_joins_game,"{""gameId"": 73, ""playerId"": 12}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 3, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 3, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 3, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 3, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 12, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 3, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 3, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 3, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 12, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 3, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 3, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 12, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 3, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 3, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 12, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 3, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 12, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 73, ""playerId"": 3, ""roll"": 4}"
